id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet,clean_desc,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
1340369525263482887,Colleen S. Kraft,"Atlanta, GA",Proud mom/wife. ID doc/med micro. Research so that everyone’s gut microbiome can be diverse. Cold hands (from alcohol based hand sanitizer)/warm heart.,2018-08-22 19:09:54,3824,2247,3614,True,2020-12-19 18:52:52,"Two of my favorite people this Saturday - one getting @MikeWoodworthMD the #CovidVaccine, and the other… https://t.co/XHW6vtY9dj",['CovidVaccine'],Twitter for iPhone,0,20,False,two of my favorite people this saturday one getting mikewoodworthmd the #covidvaccine and the other https co xhw vty dj,949,7.0,0.3034999966621399,"take, people, week, wait, vaccinated, die, would, must, medical, free",two of my favorite people this saturday one getting mikewoodworthmd the #covidvaccine and the other https co xhw vty dj
1340366929886932992,SonicHammer,"England, United Kingdom","Critic, Analyst, Reviewer, Campaigner, Promoter, Activist and Reformer.
Commercial, Social, Political, Health, Education, Military, Judicial & Economic.",2012-11-15 23:05:21,52,588,951,False,2020-12-19 18:42:33,"@MSNBC Uh huh... and how many people will this kill?
The #PfizerBioNTech vaccine is having an adverse reaction on n… https://t.co/G9Z6lNozQo",['PfizerBioNTech'],Twitter for Android,0,0,False,msnbc uh huh and how many people will this kill the #pfizerbiontech vaccine is having an adverse reaction on https co lnozqo,950,0.0,0.33559998869895935,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",msnbc uh huh and how many people will this kill the #pfizerbiontech vaccine is having an adverse reaction on https co lnozqo
1340363736012513280,🚶🏻Curtis S. Chin,Tweets on #Asia & USA  ,Former US Ambassador•Board/Biz Executive•Milken Fellow•Commentator & Warrior against the #littleBRIC: bureaucracy~regulation~inequality~corruption.,2013-12-29 22:15:53,11947,311,59574,True,2020-12-19 18:29:52,"#USA 🇺🇸🦠💉 #CNMI 🇲🇵

Renea Raho (CHCC Chief of Nursing, @cnmichcc ) was the 1st to receive the #PfizerBioNTech… https://t.co/EtT9DPAAZm","['USA', 'CNMI', 'PfizerBioNTech']",Twitter for iPhone,2,5,False,#usa #cnmi renea raho chcc chief of nursing cnmichcc was the st to receive the #pfizerbiontech https co ett dpaazm,951,6.0,0.3971000015735626,"start, vaccinate, grateful, year, side_effect, agree, put, symptom, experience, leave",#usa #cnmi renea raho chcc chief of nursing cnmichcc was the st to receive the #pfizerbiontech https co ett dpaazm
1340363214115262465,Better Days,United States,"A return to sanity. Let’s all get along. Let’s heal together. I’m a bit funny, I swear 😝 #BeKind. Abolish the death penalty 😞",2020-11-07 19:21:34,48,41,659,False,2020-12-19 18:27:47,"If you had the chance to jump ahead in the COVID-19 vaccine line, would you? 
#Moderna #PfizerBioNTech","['Moderna', 'PfizerBioNTech']",Twitter for iPhone,0,1,False,if you had the chance to jump ahead in the covid vaccine line would you #moderna #pfizerbiontech,952,0.0,0.35659998655319214,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",if you had the chance to jump ahead in the covid vaccine line would you #moderna #pfizerbiontech
1340362131594612739,Steve Schiebel MD CPE FAAP,"Bellevue, WA","CMIO, Board Member, & Pediatrician at Allegro Pediatrics (views = my own ~ RTs +/- my views ~ tweets ≠ medical advice)",2010-08-27 20:24:01,223,514,32,False,2020-12-19 18:23:29,Feeling good! #bandaid #shot1done #vaccinessavelives #COVID19 #PfizerBioNTech https://t.co/ZtKluFMDJT,"['bandaid', 'shot1done', 'vaccinessavelives', 'COVID19', 'PfizerBioNTech']",Twitter for Android,0,1,False,feeling good #bandaid #shot done #vaccinessavelives #covid #pfizerbiontech https co ztklufmdjt,953,0.0,0.49889999628067017,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",feeling good #bandaid #shot done #vaccinessavelives #covid #pfizerbiontech https co ztklufmdjt
1340361490306654210,Scott Mackay 🇨🇦 🏃‍♂️ ☕️ 🍷 8⃣0⃣ 🎵,National Capital & NB,Proud East Coaster | Coffee Aficionado | Wine Connoisseur | 80s Music Fanatic | Libéral | COMMS | Avid Runner | Vegan | Tweets are personal views,2012-01-12 19:31:36,701,740,11587,False,2020-12-19 18:20:56,"#NewBrunswick Public Health is reporting 5 new cases of #COVID_19. Even with the new cases, the province's active c… https://t.co/2lBkpKNWWN","['NewBrunswick', 'COVID_19']",Twitter Web App,0,0,False,#newbrunswick public health is reporting new cases of #covid even with the new cases the province active https co lbkpknwwn,954,0.0,0.4424000084400177,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",#newbrunswick public health is reporting new cases of #covid even with the new cases the province active https co lbkpknwwn
1340361104736874496,Tamara Zieve,,Correspondent for @dpa_intl in Tel Aviv. Former Crime Reporter for @Jerusalem_Post. Views are mine. RT does not=endorsement.,2013-06-19 05:44:23,910,1339,559,False,2020-12-19 18:19:24,And we're off! @netanyahu is first in #Israel to get #PfizerBioNTech #vaccine against #Covid_19 https://t.co/C2AeilAoVR,"['Israel', 'PfizerBioNTech', 'vaccine', 'Covid_19']",Twitter for Android,0,0,False,and we re off netanyahu is first in #israel to get #pfizerbiontech #vaccine against #covid https co aeilaovr,955,0.0,0.45339998602867126,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",and we re off netanyahu is first in #israel to get #pfizerbiontech #vaccine against #covid https co aeilaovr
1340359723477069826,Colleen S. Kraft,"Atlanta, GA",Proud mom/wife. ID doc/med micro. Research so that everyone’s gut microbiome can be diverse. Cold hands (from alcohol based hand sanitizer)/warm heart.,2018-08-22 19:09:54,3824,2247,3614,True,2020-12-19 18:13:55,"""I think there must be something wrong with me, Linus. Christmas is coming, but I'm not happy. I don't feel the way… https://t.co/NtxGYv1ULq",,Twitter Web App,7,38,False,think there must be something wrong with me linus christmas is coming but not happy don feel the way https co ntxgyv ulq,956,3.0,0.4009999930858612,"receive, say, make, first_dose, may, could, become, come, end, datum",think there must be something wrong with me linus christmas is coming but not happy don feel the way https co ntxgyv ulq
1340357207829794816,Joydeep Phukan,India,Secretary & Principal Officer @TRATocklai Kolkata.Proud to initiate #InternationalTeaDay of @UN celebrated annually on 21 May on behalf of India.Tweets personal,2010-01-25 13:51:51,1129,1969,8351,False,2020-12-19 18:03:55,@NYTHealth So much for equity and equitable distribution of the vaccine all over the world. Seems people in the dev… https://t.co/xGSxetxHWq,,Twitter for iPhone,0,1,False,nythealth so much for equity and equitable distribution of the vaccine all over the world seems people in the dev https co xgsxetxhwq,957,1.0,0.33320000767707825,"covid, get, today, dose, day, first, vaccination, many, shoot, second",nythealth so much for equity and equitable distribution of the vaccine all over the world seems people in the dev https co xgsxetxhwq
1340355928546226177,Marc Siegel MD,,"@FoxNews Med contributor, Professor Medicine @nyulangone, nothing opinion of employer, Medical Director NYUDoctorRadio @SiriusXm https://t.co/E9GVSZXKKT",2010-06-01 21:30:29,36435,541,10313,False,2020-12-19 17:58:50,COVID vaccine distribution is complicated even if we follow the science #CovidVaccine #Moderna #PfizerBioNTech… https://t.co/CtuFbuFaSt,"['CovidVaccine', 'Moderna', 'PfizerBioNTech']",Twitter for iPhone,4,23,False,covid vaccine distribution is complicated even if we follow the science #covidvaccine #moderna #pfizerbiontech https co ctufbufast,958,0.0,0.550000011920929,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",covid vaccine distribution is complicated even if we follow the science #covidvaccine #moderna #pfizerbiontech https co ctufbufast
1340352405846810624,"John Giudicessi MD, PhD","Minnesota, USA",Physician | scientist | husband | father of two | clinician-investigator fellow @MayoClinic and @MayoClinicCV | future genetic cardiologist,2019-03-27 01:01:21,77,70,34,False,2020-12-19 17:44:50,Big thanks to scientific/clinical teams at #PfizerBioNTech for this incredible feat and ⁦@MayoClinic⁩ for prioritiz… https://t.co/ltCXPOWxeN,['PfizerBioNTech'],Twitter for iPhone,0,8,False,big thanks to scientific clinical teams at #pfizerbiontech for this incredible feat and mayoclinic for prioritiz https co ltcxpowxen,959,4.0,0.4652000069618225,"thank, amp, time, scientist, work, already, great, team, nurse, let",big thanks to scientific clinical teams at #pfizerbiontech for this incredible feat and mayoclinic for prioritiz https co ltcxpowxen
1340351352048906240,Masis der Parthogh,Madagascar,WGAS,2018-11-27 16:57:42,64,185,5046,False,2020-12-19 17:40:39,#Cyprus gets cold storage for #PfizerBioNTech #vaccine https://t.co/9E7pJwJRLh,"['Cyprus', 'PfizerBioNTech', 'vaccine']",Twitter for iPhone,0,0,False,#cyprus gets cold storage for #pfizerbiontech #vaccine https co pjwjrlh,960,0.0,0.46309998631477356,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",#cyprus gets cold storage for #pfizerbiontech #vaccine https co pjwjrlh
1340350512449908736,🇪🇺 Dr John 🏳️‍🌈 #BLM+N⭕️S 😷,Netherlands,"Social-liberal, lover of culture, film, travel & people. #HumanRights, just politics, defence & a #green 🌍 No one is entitled to his own facts!#TeamEmine",2010-01-17 00:05:14,1122,1051,43003,False,2020-12-19 17:37:19,"@JustinSandefur Refusing #SputnikV doesn’t make you #antivax, to be honest. Development was rushed &amp; a phase 3 test… https://t.co/t7dtCCb52g","['SputnikV', 'antivax']",Twitter for iPhone,0,0,False,justinsandefur refusing #sputnikv doesn make you #antivax to be honest development was rushed amp phase test https co dtccb,961,4.0,0.2906000018119812,"thank, amp, time, scientist, work, already, great, team, nurse, let",justinsandefur refusing #sputnikv doesn make you #antivax to be honest development was rushed amp phase test https co dtccb
1340346302195003393,drLogo,Kansas,"Royals, Jayhawks, and Chiefs fan. Kansas OB.",2011-05-24 13:16:48,75,253,886,False,2020-12-19 17:20:35,"Vaccine side effect update, 48 hrs. My arm is not very sore, but the deltoid at the injection site is swollen.  I w… https://t.co/iKJhEPaCWE",,Twitter for iPhone,0,1,False,vaccine side effect update hrs my arm is not very sore but the deltoid at the injection site is swollen https co ikjhepacwe,962,7.0,0.5067999958992004,"take, people, week, wait, vaccinated, die, would, must, medical, free",vaccine side effect update hrs my arm is not very sore but the deltoid at the injection site is swollen https co ikjhepacwe
1340345048618119172,Financial Mirror,Cyprus,"Cyprus business news & solutions provider, est. 1993 #FMcy",2010-09-29 08:17:16,4716,4663,5497,False,2020-12-19 17:15:36,"#Cyprus took delivery Saturday of 2 medical freezers from 
@PHCbiomed that will store the first batch of… https://t.co/K5sr00Qg3Z",['Cyprus'],Twitter Web App,1,1,False,#cyprus took delivery saturday of medical freezers from phcbiomed that will store the first batch of https co sr qg,963,7.0,0.3790999948978424,"take, people, week, wait, vaccinated, die, would, must, medical, free",#cyprus took delivery saturday of medical freezers from phcbiomed that will store the first batch of https co sr qg
1340344326346461185,Arête News 🌍,Switzerland and Global,The world of #international #organizations. / Secure ProtonMail: info@aretenews.com / DM for Signal  #aretenews,2018-03-22 09:46:29,1440,2077,321,False,2020-12-19 17:12:44,.@Swissmedic_ says its approval of #PfizerBioNTech's shot on Saturday is 'the world’s first authorization in the or… https://t.co/DrrNryK5je,['PfizerBioNTech'],Twitter Web App,2,3,False,swissmedic says its approval of #pfizerbiontech shot on saturday is the world first authorization in the or https co drrnryk je,964,1.0,0.4498000144958496,"covid, get, today, dose, day, first, vaccination, many, shoot, second",swissmedic says its approval of #pfizerbiontech shot on saturday is the world first authorization in the or https co drrnryk je
1340342204099944455,🏳️‍🌈🇪🇺🇬🇧,"London, England",#running #movies #travel #music #photography #science - Views on here are my own-,2020-07-10 20:23:35,106,93,1887,False,2020-12-19 17:04:18,Very relevant 🤣😂🤣😂🤣🤣 #Pfizer #Pfizervaccine #PfizerBioNTech https://t.co/MOImBrSYvm,"['Pfizer', 'Pfizervaccine', 'PfizerBioNTech']",Twitter for iPhone,0,5,False,very relevant #pfizer #pfizervaccine #pfizerbiontech https co moimbrsyvm,965,0.0,0.6280999779701233,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",very relevant #pfizer #pfizervaccine #pfizerbiontech https co moimbrsyvm
1340337419007176705,Dr.Krutika Kuppalli,,"ID, Global Health, VHF, Pandemic Prep, Emerging Infections, & Health Policy MD| U.S. Congress COVID-19 expert witness x 2 | ELBI 2020 @JHSPH_CHS",2019-03-25 04:14:29,22339,593,7889,True,2020-12-19 16:45:17,Watching the #ACIP meeting on the @moderna_tx #CovidVaccine just like last week with the #PfizerBioNTech #vaccine.… https://t.co/c7z9b3Boom,"['ACIP', 'CovidVaccine', 'PfizerBioNTech', 'vaccine']",Twitter for iPhone,1,18,False,watching the #acip meeting on the moderna tx #covidvaccine just like last week with the #pfizerbiontech #vaccine https co boom,966,0.0,0.5131000280380249,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",watching the #acip meeting on the moderna tx #covidvaccine just like last week with the #pfizerbiontech #vaccine https co boom
1340335856217931784,Roberta Ann👠🇺🇲,United States,I spit facts. I'm mad honest.... don't send me dick pics #sportsfan⚽🏈🏀,2018-01-30 20:16:32,111,333,325,False,2020-12-19 16:39:05,The media deliberately down played or ignored the Russian #coronavirus vaccine. Its now all about #Pfizer… https://t.co/hxoGhLzwG7,"['coronavirus', 'Pfizer']",Twitter for Android,0,1,False,the media deliberately down played or ignored the russian #coronavirus vaccine its now all about #pfizer https co hxoghlzwg,967,6.0,0.5425999760627747,"start, vaccinate, grateful, year, side_effect, agree, put, symptom, experience, leave",the media deliberately down played or ignored the russian #coronavirus vaccine its now all about #pfizer https co hxoghlzwg
1340333722185457666,Max ‘New beginnings’ Headroom 🛩,Omnivectorous,"I’m a reasonable being but when push comes to shove don’t get in my way. I will defend what I stand for: Equality, safety, love, & justice for all. ex NYer",2015-03-06 11:05:51,616,1092,6653,False,2020-12-19 16:30:36,@MichaelZemanek1 He is a flagrant liar #PfizerBioNTech  have enough. #Trump just didn’t order enough. Probably beca… https://t.co/vmkOELV5zJ,"['PfizerBioNTech', 'Trump']",Twitter for iPhone,0,0,False,michaelzemanek he is flagrant liar #pfizerbiontech have enough #trump just didn order enough probably beca https co vmkoelv zj,968,0.0,0.44269999861717224,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",michaelzemanek he is flagrant liar #pfizerbiontech have enough #trump just didn order enough probably beca https co vmkoelv zj
1340331539272491010,Dr. Taha Khan,India | USA,MD/MPH • PGY1 Peds/Child Neurology @theBCRP (@The_BMC + @BostonChildrens) • #ClassOf2020 VP @HarvardChanSPH • @DalMedSchool alum • CEO @ChildAwarePro |Views own,2013-12-30 08:51:23,857,3045,8289,False,2020-12-19 16:21:55,Ecstatic &amp; grateful that I #GotTheShot (Dose #1 of the #PfizerBioNTech #vaccine) today! This is for all the the sci… https://t.co/wYOzMSkeBX,"['GotTheShot', 'PfizerBioNTech', 'vaccine']",Twitter for iPhone,4,13,False,ecstatic amp grateful that #gottheshot dose of the #pfizerbiontech #vaccine today this is for all the the sci https co wyozmskebx,969,1.0,0.3116999864578247,"covid, get, today, dose, day, first, vaccination, many, shoot, second",ecstatic amp grateful that #gottheshot dose of the #pfizerbiontech #vaccine today this is for all the the sci https co wyozmskebx
1340331407046922240,Rachna Tandon,Meerut/Delhi,"District Epidemiologist, Meerut (IDSP). MDI-Gurgaon Alumni. Tweets are personal opinion. RTs are not an endorsement.",2014-10-02 20:07:17,71,122,70,False,2020-12-19 16:21:24,A side-by-side comparison of the #PfizerBioNTech and #Moderna #COVID19vaccines   https://t.co/J2jujrzo4T,"['PfizerBioNTech', 'Moderna', 'COVID19vaccines']",Twitter Web App,0,0,False,side by side comparison of the #pfizerbiontech and #moderna #covid vaccines https co jujrzo,970,0.0,0.43709999322891235,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",side by side comparison of the #pfizerbiontech and #moderna #covid vaccines https co jujrzo
1340329898733408256,Rachel McNeill,"Phoenix, AZ","⏰ Morning News Anchor  @12news 📺 JamTexan, Wife, BoyMom",2009-05-05 21:56:36,17833,1123,49434,True,2020-12-19 16:15:24,Fantastic Explainer: How the #Moderna #vaccine stacks up against #PfizerBioNTech - ⁦@Reuters⁩ #CovidVaccine  https://t.co/kdBgR16NBp,"['Moderna', 'vaccine', 'PfizerBioNTech', 'CovidVaccine']",Twitter for iPad,0,0,False,fantastic explainer how the #moderna #vaccine stacks up against #pfizerbiontech reuters #covidvaccine https co kdbgr nbp,971,0.0,0.5209000110626221,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",fantastic explainer how the #moderna #vaccine stacks up against #pfizerbiontech reuters #covidvaccine https co kdbgr nbp
1340326882709946368,Prakash Singh,,Passion to help other,2020-12-19 15:50:33,6,520,74,False,2020-12-19 16:03:25,#PfizerBioNTech #COVID19Vaccine#Dryice shipper box is good solution for -70 degree Celsius temperature https://t.co/FpiA8pGCcr,['PfizerBioNTech'],Twitter for Android,0,1,False,#pfizerbiontech #covid vaccine#dryice shipper box is good solution for degree celsius temperature https co fpia pgccr,972,5.0,0.499099999666214,"good, see, also, well, believe, article, happen, read, change, test",#pfizerbiontech #covid vaccine#dryice shipper box is good solution for degree celsius temperature https co fpia pgccr
1340323755508285446,"Whitney McCarthy, M.D.","San Antonio, Texas","Wife, cat mother, pathologist, photography enthusiast - TSP Young Pathologists’ Section Chair-Elect; @Trinity_U alumna, T/RT ❌ medical advice (she/her)",2020-06-26 15:55:46,90,271,642,False,2020-12-19 15:50:59,"Just got my safe and effective COVID vaccine, which was seriously the best Christmas gift possible, thanks to the b… https://t.co/CEWVYah1kk",,Twitter for iPhone,0,3,False,just got my safe and effective covid vaccine which was seriously the best christmas gift possible thanks to the https co cewvyah kk,973,0.0,0.4693000018596649,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",just got my safe and effective covid vaccine which was seriously the best christmas gift possible thanks to the https co cewvyah kk
1340318426867376129,Elmar,Germany,Radical pragmatist. Founder of https://t.co/mXF0ry2pNJ. Using Twitter lists to follow.,2008-11-28 21:35:11,68,0,8194,False,2020-12-19 15:29:49,Nice wrap-up of the #biontech #Pfizer #PfizerBioNTech vaccine administration and approval process. https://t.co/ddwHAFHCtN,"['biontech', 'Pfizer', 'PfizerBioNTech']",Twitter Web App,0,1,False,nice wrap up of the #biontech #pfizer #pfizerbiontech vaccine administration and approval process https co ddwhafhctn,974,2.0,0.2840999960899353,"give, need, pfizer, delay, question, trial, delivery, trust, malice, health",nice wrap up of the #biontech #pfizer #pfizerbiontech vaccine administration and approval process https co ddwhafhctn
1341987734735499264,Worldwide Tamils,,Journalist,2019-11-04 22:35:26,476,881,960,False,2020-12-24 06:03:03,"#AstraZeneca vaccine by the Oxford University, 
#Moderna, 
#PfizerBiontech, 
#SputnikV, by Gamaleya vaccines have b… https://t.co/gNQxHFCUbv","['AstraZeneca', 'Moderna', 'PfizerBiontech', 'SputnikV']",Twitter for Android,0,1,False,#astrazeneca vaccine by the oxford university #moderna #pfizerbiontech #sputnikv by gamaleya vaccines have https co gnqxhfcubv,975,0.0,0.35499998927116394,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",#astrazeneca vaccine by the oxford university #moderna #pfizerbiontech #sputnikv by gamaleya vaccines have https co gnqxhfcubv
1341497724722667528,PH Dousma,"Europe,NL","Tech Biz Engineer TUE MSc87  Retired(Health) Caring Globally abt People #ClimateChange#COVID19 #CyberSecurity#Breaking
Own Opinion Fllws,RTs,Lks not Endorsement",2011-05-10 12:26:48,25,544,6041,False,2020-12-22 21:35:56,"#COVID19 #Vaccine #AstraZenecaOxfordJenner
#VaccineShouldQmarkBeEffective
Comment: 12222020
AstraZeneca has to chec… https://t.co/tQnWZxn9lB","['COVID19', 'Vaccine', 'AstraZenecaOxfordJenner', 'VaccineShouldQmarkBeEffective']",Twitter for Android,0,0,False,#covid #vaccine #astrazenecaoxfordjenner #vaccineshouldqmarkbeeffective comment astrazeneca has to chec https co tqnwzxn lb,976,0.0,0.2621999979019165,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",#covid #vaccine #astrazenecaoxfordjenner #vaccineshouldqmarkbeeffective comment astrazeneca has to chec https co tqnwzxn lb
1341461971535765507,Megha,India,"Creative & fitness junkie, passionate about all things design | Currently a Talent Scout at @Microsoft | Tweets personal",2009-05-03 05:49:25,516,228,1847,False,2020-12-22 19:13:51,"Sahin, the child of a car factory worker, was introduced to it from science books. Türeci, grew up watching her sur… https://t.co/Z9Z9a2AJ1O",,Twitter for Android,0,0,False,sahin the child of car factory worker was introduced to it from science books reci grew up watching her sur https co aj,977,1.0,0.3093000054359436,"covid, get, today, dose, day, first, vaccination, many, shoot, second",sahin the child of car factory worker was introduced to it from science books reci grew up watching her sur https co aj
1341051595790766081,New Straits Times,Malaysia,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/S8jbx5pMaF",2009-07-09 09:04:01,732441,423,931,True,2020-12-21 16:03:10,"#NSTworld ""I am delighted to announce that the #EMA scientific committee met today and recommended a conditional ma… https://t.co/wtvAsczq43","['NSTworld', 'EMA']",TweetDeck,2,3,False,#nstworld am delighted to announce that the #ema scientific committee met today and recommended conditional ma https co wtvasczq,978,1.0,0.3601999878883362,"covid, get, today, dose, day, first, vaccination, many, shoot, second",#nstworld am delighted to announce that the #ema scientific committee met today and recommended conditional ma https co wtvasczq
1341050799850356736,Vishwas Gaitonde,,"A man of the quill & of the pill / Of pens & syringes, say what you will / Writes fiction & essays & medical tomes / I wonder if one day he'll also write poems",2012-09-30 20:00:54,1164,238,4519,False,2020-12-21 16:00:00,The US #FDA has approved two #coronavirus vaccines: #PfizerBioNTech &amp; #Moderna. Over 200 #vaccines are being develo… https://t.co/rTJIfXJmTM,"['FDA', 'coronavirus', 'PfizerBioNTech', 'Moderna', 'vaccines']",Twitter Web App,0,1,False,the us #fda has approved two #coronavirus vaccines #pfizerbiontech amp #moderna over #vaccines are being develo https co rtjifxjmtm,979,0.0,0.5134999752044678,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",the us #fda has approved two #coronavirus vaccines #pfizerbiontech amp #moderna over #vaccines are being develo https co rtjifxjmtm
1341050187138150402,Sophie Sweatman,"Falmouth, England","Journalist interested in researching health, following leads to find hidden truths. Currently on MSc in Entrepreneurship at Falmouth Uni. Likes sea swimming.",2009-03-17 13:34:53,2179,3829,14002,False,2020-12-21 15:57:34,#PfizerBioNTech it seems to me the government agenda is focused on maximum ROI from vaccines not on public health a… https://t.co/PT0Whuj98t,['PfizerBioNTech'],Twitter for Android,0,2,False,#pfizerbiontech it seems to me the government agenda is focused on maximum roi from vaccines not on public health https co pt whuj,980,7.0,0.3490000069141388,"take, people, week, wait, vaccinated, die, would, must, medical, free",#pfizerbiontech it seems to me the government agenda is focused on maximum roi from vaccines not on public health https co pt whuj
1341047205986222087,Cristina Dragani,"Milan, Lombardy","MPharm | Scientific communicator on healthy lifestyle, physical and cognitive well-being, and longevity. CEO @eneksia #Supplements. Love Good Friends & Life!",2018-10-19 18:58:10,5165,4752,23556,False,2020-12-21 15:45:44,"This is a good day for #Europe, as the EMA has given approval for the widespread use of the #PfizerBioNTech… https://t.co/kaXWkqdYZ2","['Europe', 'PfizerBioNTech']",Twitter Web App,4,22,False,this is good day for #europe as the ema has given approval for the widespread use of the #pfizerbiontech https co kaxwkqdyz,981,0.0,0.32739999890327454,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",this is good day for #europe as the ema has given approval for the widespread use of the #pfizerbiontech https co kaxwkqdyz
1341046488965603328,New Straits Times,Malaysia,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/S8jbx5pMaF",2009-07-09 09:04:01,732441,423,931,True,2020-12-21 15:42:53,#NSTworld  #Singapore received #Asia's first delivery of the #PfizerBioNTech #coronavirus #vaccine on Monday.… https://t.co/uTyyFFW3O9,"['NSTworld', 'Singapore', 'Asia', 'PfizerBioNTech', 'coronavirus', 'vaccine']",TweetDeck,4,6,False,#nstworld #singapore received #asia first delivery of the #pfizerbiontech #coronavirus #vaccine on monday https co utyyffw,982,0.0,0.3237999975681305,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",#nstworld #singapore received #asia first delivery of the #pfizerbiontech #coronavirus #vaccine on monday https co utyyffw
1341043732569862145,Monica Fibonacci🇨🇦,"Toronto, Ontario","Politics, philosophy, social science, physics, astronomy, natural science. R&D, Ph.D. in chemistry. 
🚧Trudó🚧
#LifeMatters ⚠️ 
@LESLYNLEWIS 🇨🇦",2017-01-31 14:56:49,7094,6913,32024,False,2020-12-21 15:31:55,"Gov picked elderly as the first test group.

Is that because Trudó have more respect for them? 

Or because they ar… https://t.co/0m0QWL94Zn",,Twitter Web App,16,56,False,gov picked elderly as the first test group is that because trud have more respect for them or because they ar https co qwl zn,983,0.0,0.2231999933719635,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",gov picked elderly as the first test group is that because trud have more respect for them or because they ar https co qwl zn
1341043087603347457,Prof Asif Ahmed,United Kingdom,"#Vascular scientist | Founder of @MirZyme & Aston Medical School | Social Mobility, #Health & #HigherEducation | We build on science to prevent #preeclampsia",2013-12-28 10:04:00,1782,165,5007,False,2020-12-21 15:29:22,"#PfizerBioNTech vaccine approved by MHRA, FDA and EMA. 

What more do you want to know? Get vaccinated ASAP if you… https://t.co/KYFCchYGyk",['PfizerBioNTech'],Twitter for iPhone,0,3,False,#pfizerbiontech vaccine approved by mhra fda and ema what more do you want to know get vaccinated asap if you https co kyfcchygyk,984,0.0,0.32429999113082886,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",#pfizerbiontech vaccine approved by mhra fda and ema what more do you want to know get vaccinated asap if you https co kyfcchygyk
1341039390991257602,MarcoBigazzi🇮🇹🇪🇺#facciamorete#FBPE,"Reggio nell'Emilia, Emilia Rom","fotografo e curioso del mondo, dispenso il mio tempo tra amore (per la vita), comprensione dell'altro, indignazione per l'ingiusto",2018-12-28 21:09:45,444,680,9681,False,2020-12-21 15:14:40,"Ready
Set
Go

#PfizerBioNTech 
#Ema","['PfizerBioNTech', 'Ema']",Twitter for Android,0,0,False,ready set go #pfizerbiontech #ema,985,0.0,0.5830000042915344,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",ready set go #pfizerbiontech #ema
1341035846032617472,BizTek India,India/Malaysia,"BizTek India is a leading media and information platform, known for its end-to-end coverage of India's #business, #health and #technology landscape.",2020-03-22 07:01:33,8,71,34,False,2020-12-21 15:00:35,Leading medial experts have said that existing vaccines for COVID-19 will be effective in fighting off infection fr… https://t.co/moHAWLny5M,,Hootsuite Inc.,1,0,False,leading medial experts have said that existing vaccines for covid will be effective in fighting off infection fr https co mohawlny,986,0.0,0.47380000352859497,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",leading medial experts have said that existing vaccines for covid will be effective in fighting off infection fr https co mohawlny
